Id,MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Neighborhood_Blueste_True_True_True,Neighborhood_BrDale_True_True_True,Neighborhood_BrkSide_True_True_True,Neighborhood_ClearCr_True_True_True,Neighborhood_CollgCr_True_True_True,Neighborhood_Crawfor_True_True_True,Neighborhood_Edwards_True_True_True,Neighborhood_Gilbert_True_True_True,Neighborhood_IDOTRR_True_True_True,Neighborhood_MeadowV_True_True_True,Neighborhood_Mitchel_True_True_True,Neighborhood_NAmes_True_True_True,Neighborhood_NPkVill_True_True_True,Neighborhood_NWAmes_True_True_True,Neighborhood_NoRidge_True_True_True,Neighborhood_NridgHt_True_True_True,Neighborhood_OldTown_True_True_True,Neighborhood_SWISU_True_True_True,Neighborhood_Sawyer_True_True_True,Neighborhood_SawyerW_True_True_True,Neighborhood_Somerst_True_True_True,Neighborhood_StoneBr_True_True_True,Neighborhood_Timber_True_True_True,Neighborhood_Veenker_True_True_True,MSZoning_FV_True_True_True,MSZoning_RH_True_True_True,MSZoning_RL_True_True_True,MSZoning_RM_True_True_True,LotArea_Norm,GrLivArea_Std
318,60,75,9000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1088,1088,GasA,Ex,Y,SBrkr,1088,871,0,1959,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2006,RFn,3,1025,TA,TA,Y,208,46,0,0,0,0,Gd,MnPrv,Shed,0,12,2007,WD,Normal,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.035990558,0.844347933
319,60,90,9900,Pave,Grvl,Reg,Low,AllPub,Inside,Mod,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,256,Gd,TA,PConc,Gd,TA,Gd,GLQ,987,Unf,0,360,1347,GasA,Ex,Y,SBrkr,1372,1274,0,2646,1,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1993,RFn,3,656,TA,TA,Y,340,60,144,0,0,0,Gd,MnPrv,Shed,0,4,2009,WD,Normal,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.040197247,2.152171053
320,80,70.04995837,14115,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,SLvl,7,5,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,225,TA,TA,CBlock,Gd,TA,Av,GLQ,1036,Unf,0,336,1372,GasA,TA,Y,SBrkr,1472,0,0,1472,1,0,2,0,3,1,TA,6,Typ,2,TA,Attchd,1980,Unf,2,588,TA,TA,Y,233,48,0,0,0,0,Gd,MnPrv,Shed,0,6,2009,WD,Normal,187500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.059898572,-0.082740655
321,60,111,16259,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,370,TA,TA,PConc,Ex,Gd,Av,Unf,0,Unf,0,1249,1249,GasA,Ex,Y,SBrkr,1249,1347,0,2596,0,0,3,1,4,1,Gd,9,Typ,0,Gd,Attchd,2006,RFn,3,840,TA,TA,Y,240,154,0,0,0,0,Gd,MnPrv,Shed,0,9,2006,New,Partial,342643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.069919839,2.05698742
322,60,99,12099,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,388,Gd,TA,PConc,Ex,TA,Av,GLQ,970,Unf,0,166,1136,GasA,Ex,Y,SBrkr,1136,1332,0,2468,1,0,2,1,4,1,Gd,10,Typ,1,Gd,BuiltIn,2004,Fin,3,872,TA,TA,Y,184,154,0,0,0,0,Gd,MnPrv,Shed,0,6,2007,WD,Normal,354000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.05047559,1.813317319
323,60,86,10380,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,1986,1987,Gable,CompShg,Plywood,Plywood,BrkFace,172,Gd,TA,CBlock,TA,TA,Gd,LwQ,28,ALQ,1474,0,1502,GasA,Ex,Y,SBrkr,1553,1177,0,2730,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1987,Fin,2,576,TA,TA,Y,201,96,0,0,0,0,Gd,MnPrv,Shed,0,8,2007,WD,Normal,301000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.042440814,2.312079557
324,20,49,5820,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,3,8,1955,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,TA,Gd,CBlock,TA,TA,No,ALQ,256,Unf,0,906,1162,GasA,Ex,Y,SBrkr,1163,0,0,1163,1,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1955,Unf,1,220,Fa,TA,Y,142,98,0,0,0,0,Gd,MnPrv,Shed,0,7,2006,WD,Normal,126175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.021126925,-0.670975508
325,80,96,11275,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,PosN,Norm,1Fam,SLvl,7,7,1967,2007,Mansard,WdShake,Wd Sdng,Wd Sdng,BrkFace,300,Gd,Gd,CBlock,Gd,TA,No,Unf,0,Unf,0,710,710,GasA,Ex,Y,SBrkr,1898,1080,0,2978,0,0,2,1,5,1,Gd,11,Typ,1,Gd,BuiltIn,1961,Fin,2,564,TA,TA,Y,240,0,0,0,0,0,Gd,MnPrv,Shed,0,6,2010,WD,Normal,242000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.046624132,2.784190378
326,45,50,5000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,RRAe,Norm,1Fam,1.5Unf,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,TA,TA,CBlock,TA,TA,Av,BLQ,116,Unf,0,604,720,GasA,Po,N,FuseF,803,0,0,803,0,0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,1941,Unf,2,360,TA,TA,Y,0,0,244,0,0,0,Gd,MnPrv,Shed,0,12,2007,WD,Normal,87000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.017294164,-1.356297668
327,120,32,10846,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,BrkFace,BrkFace,BrkFace,0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1619,Unf,0,100,1719,GasA,Ex,Y,SBrkr,1719,0,0,1719,2,0,1,1,1,1,Gd,6,Typ,2,Gd,Attchd,1993,Fin,2,473,TA,TA,Y,122,30,0,0,0,0,Gd,MnPrv,Shed,0,5,2008,Con,Normal,324000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.044618944,0.387466493
328,20,80,11600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,175,TA,TA,CBlock,TA,TA,No,Rec,565,Unf,0,818,1383,GasA,TA,Y,SBrkr,1383,0,0,1383,0,0,1,1,3,1,TA,7,Typ,0,Gd,Attchd,1960,RFn,1,292,TA,TA,Y,0,45,0,0,0,0,Gd,MnPrv,Shed,0,4,2006,WD,Normal,145250,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.048143214,-0.252167522
329,75,70.04995837,11888,Pave,Pave,IR1,Bnk,AllPub,Inside,Gtl,PosN,Norm,1Fam,2.5Unf,6,6,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,844,844,GasA,Gd,N,FuseA,1445,689,0,2134,0,0,2,0,5,1,Gd,10,Typ,0,Gd,Detchd,1930,Unf,2,441,TA,TA,Y,0,60,268,0,0,0,Gd,MnPrv,Shed,0,7,2009,WD,Normal,214500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.049489355,1.177490649
330,70,60,6402,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,2Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,0,TA,TA,PConc,TA,TA,Mn,Unf,0,Unf,0,596,596,GasA,TA,N,SBrkr,596,596,0,1192,0,0,1,0,3,1,TA,6,Typ,0,Gd,Detchd,1920,Unf,1,189,Fa,Fa,N,0,0,137,0,0,0,Gd,GdWo,Shed,0,7,2009,WD,Normal,78000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02384725,-0.615769001
331,90,70.04995837,10624,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,Duplex,1Story,5,4,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,84,TA,TA,CBlock,TA,TA,No,GLQ,40,Rec,264,1424,1728,GasA,TA,Y,SBrkr,1728,0,0,1728,0,1,2,0,6,2,TA,10,Typ,0,Gd,Detchd,2002,Unf,1,352,TA,TA,Y,155,0,0,0,0,0,Gd,MnPrv,Shed,0,11,2007,WD,Normal,119000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.043581294,0.404599547
332,20,70,8176,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,TA,TA,CBlock,TA,TA,No,Rec,846,Unf,0,210,1056,GasA,Fa,Y,SBrkr,1056,0,0,1056,1,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1958,RFn,1,308,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,8,2007,WD,Normal,139000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.032139101,-0.874668484
333,20,85,10655,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,296,Gd,TA,PConc,Gd,TA,No,GLQ,1124,Unf,479,1603,3206,GasA,Ex,Y,SBrkr,1629,0,0,1629,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2003,RFn,3,880,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,10,2009,WD,Normal,284000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.043726191,0.216135953
334,120,59,8198,Pave,Grvl,Reg,Lvl,AllPub,FR3,Gtl,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,146,Gd,TA,PConc,Gd,TA,Av,GLQ,720,Unf,0,638,1358,GasA,Ex,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2004,RFn,2,484,TA,TA,Y,192,30,0,0,0,0,Gd,MnPrv,Shed,0,7,2008,WD,Normal,207000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.032241931,-0.299759339
335,60,59,9042,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,TA,TA,PConc,Gd,TA,Gd,GLQ,828,Unf,0,115,943,GasA,Gd,Y,SBrkr,943,695,0,1638,1,0,2,1,3,1,TA,7,Typ,2,TA,Attchd,1998,Fin,2,472,TA,TA,Y,100,38,0,0,0,0,Gd,MnPrv,Shed,0,7,2008,WD,Normal,192000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03618687,0.233269007
336,190,70.04995837,164660,Grvl,Grvl,IR1,HLS,AllPub,Corner,Sev,Norm,Norm,2fmCon,1.5Fin,5,6,1965,1965,Gable,CompShg,Plywood,Plywood,BrkFace,0,TA,TA,CBlock,TA,TA,Gd,ALQ,1249,BLQ,147,103,1499,GasA,Ex,Y,SBrkr,1619,167,0,1786,2,0,2,0,3,1,TA,7,Typ,2,Gd,Attchd,1965,Fin,2,529,TA,TA,Y,670,0,0,0,0,0,Gd,MnPrv,Shed,700,8,2008,WD,Normal,228950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.763560728,0.515012562
337,20,86,14157,Pave,Grvl,IR1,HLS,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,200,Gd,TA,PConc,Ex,TA,Gd,GLQ,1249,Unf,0,673,1922,GasA,Ex,Y,SBrkr,1922,0,0,1922,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2005,Fin,3,676,TA,TA,Y,178,51,0,0,0,0,Gd,MnPrv,Shed,0,7,2007,WD,Normal,377426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.060094884,0.773912044
338,20,70,9135,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113,Gd,TA,PConc,Gd,TA,Av,GLQ,810,Unf,0,726,1536,GasA,Ex,Y,SBrkr,1536,0,0,1536,1,0,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,2002,RFn,2,532,TA,TA,Y,192,74,0,0,0,0,Gd,MnPrv,Shed,0,12,2008,WD,Normal,214000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.036621562,0.039094396
339,20,91,14145,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,7,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,213,Unf,0,995,1208,GasA,Ex,Y,SBrkr,1621,0,0,1621,1,0,2,0,3,1,Gd,8,Typ,0,Gd,Attchd,1984,RFn,2,440,TA,TA,Y,108,45,0,0,0,0,Gd,MnPrv,Shed,400,5,2006,WD,Normal,202500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.060038795,0.200906572
340,20,66,12400,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,1Story,6,7,1958,1998,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176,TA,TA,CBlock,TA,Fa,No,Rec,585,Unf,0,630,1215,GasA,TA,Y,FuseA,1215,0,0,1215,0,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1958,Unf,1,297,TA,TA,Y,0,0,0,0,234,0,Gd,MnPrv,Shed,0,6,2009,WD,Normal,155000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.051882493,-0.57198453
341,60,85,14191,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,967,967,GasA,Ex,Y,SBrkr,993,915,0,1908,0,0,2,1,4,1,Gd,9,Typ,0,Gd,Attchd,2002,Fin,2,431,TA,TA,Y,135,0,0,0,0,0,Gd,MnPrv,Shed,0,4,2010,WD,Normal,202900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.060253804,0.747260627
342,20,60,8400,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,BrkFace,0,Fa,Fa,CBlock,TA,Fa,No,Unf,0,Unf,0,721,721,GasA,Gd,Y,SBrkr,841,0,0,841,0,0,1,0,2,1,TA,4,Typ,0,Gd,CarPort,1950,Unf,1,294,TA,TA,N,250,0,24,0,0,0,Gd,MnPrv,Shed,0,9,2009,WD,Normal,82000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.033186099,-1.283958106
343,90,70.04995837,8544,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340,TA,TA,Slab,TA,TA,No,Unf,0,Unf,0,0,0,Wall,Fa,N,FuseA,1040,0,0,1040,0,0,2,0,2,2,TA,6,Typ,0,Gd,Detchd,1949,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,5,2006,WD,Normal,87500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.033859169,-0.905127246
344,120,63,8849,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616,Ex,TA,PConc,Ex,TA,No,GLQ,28,Unf,0,1656,1684,GasA,Ex,Y,SBrkr,1684,0,0,1684,0,0,2,0,2,1,Ex,6,Typ,1,Ex,Attchd,2005,RFn,2,564,TA,TA,Y,495,72,0,0,0,0,Gd,MnPrv,Shed,0,7,2008,WD,Normal,266000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.035284769,0.32083795
345,160,36,2592,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,BrkFace,0,TA,TA,CBlock,Gd,TA,No,Rec,129,BLQ,232,175,536,GasA,TA,Y,SBrkr,536,576,0,1112,0,0,1,1,3,1,TA,4,Typ,0,Gd,Attchd,1976,Unf,1,336,TA,TA,Y,182,0,0,0,0,0,Gd,MnPrv,Shed,0,4,2010,WD,Normal,85000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006038935,-0.768062814
346,50,65,6435,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,RRAn,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,972,972,GasA,Gd,Y,SBrkr,972,605,0,1577,0,0,1,0,3,1,Fa,6,Typ,1,Gd,Detchd,1939,Unf,1,312,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,10,2006,WD,Normal,140200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.024001496,0.117144975
347,20,70.04995837,12772,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,0,TA,Gd,CBlock,TA,TA,Mn,BLQ,498,Unf,0,460,958,GasA,TA,Y,SBrkr,958,0,0,958,0,0,1,0,2,1,TA,5,Typ,0,Gd,Attchd,1960,RFn,1,301,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Gar2,15500,4,2007,WD,Normal,151500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.053621258,-1.061228405
348,20,70.04995837,17600,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30,TA,TA,CBlock,TA,TA,No,BLQ,1270,Unf,0,208,1478,GasA,Ex,Y,FuseA,1478,0,0,1478,1,0,2,0,3,1,TA,6,Typ,2,Gd,Attchd,1960,Unf,2,498,TA,TA,Y,0,40,0,0,0,0,Gd,MnPrv,Shed,0,12,2009,WD,Normal,157500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.076187805,-0.071318619
349,160,36,2448,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106,Gd,TA,PConc,Gd,TA,No,GLQ,573,Unf,0,191,764,GasA,Ex,Y,SBrkr,764,862,0,1626,1,0,2,1,2,1,Gd,6,Typ,0,Gd,BuiltIn,2003,RFn,2,474,TA,TA,Y,0,27,0,0,0,0,Gd,MnPrv,Shed,0,10,2008,WD,Normal,154000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.005365865,0.210424935
350,60,56,20431,Pave,Grvl,IR2,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,870,Ex,TA,PConc,Ex,TA,No,GLQ,1410,Unf,0,438,1848,GasA,Ex,Y,SBrkr,1848,880,0,2728,1,0,2,1,4,1,Ex,10,Typ,2,Ex,Attchd,2006,Fin,3,706,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,4,2006,New,Partial,437154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.089420178,2.308272212
351,120,68,7820,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,362,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1869,1869,GasA,Ex,Y,SBrkr,1869,0,0,1869,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2007,RFn,2,617,TA,TA,Y,210,54,0,0,0,0,Gd,MnPrv,Shed,0,12,2007,New,Partial,318061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.030475122,0.673017393
352,120,70.04995837,5271,Pave,Grvl,IR1,Low,AllPub,Inside,Mod,Norm,Norm,1Fam,1Story,7,5,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,TA,TA,PConc,Gd,TA,Gd,GLQ,1082,Unf,0,371,1453,GasA,Gd,Y,SBrkr,1453,0,0,1453,1,0,1,1,2,1,Gd,6,Typ,1,TA,Attchd,1986,RFn,2,445,TA,TA,Y,0,80,0,0,184,0,Gd,MnPrv,Shed,0,12,2006,WD,Abnorml,190000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.018560845,-0.118910436
353,50,60,9084,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,TA,TA,CBlock,TA,Fa,Mn,LwQ,236,Rec,380,0,616,GasA,TA,N,SBrkr,616,495,0,1111,0,1,1,0,3,1,TA,5,Typ,0,Gd,Detchd,1941,Unf,1,200,TA,Fa,Y,48,0,0,0,0,0,Gd,MnPrv,Shed,0,3,2008,ConLw,Normal,95000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.036383183,-0.769966487
354,30,60,8520,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,624,624,GasA,Gd,Y,SBrkr,720,0,0,720,0,0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,2005,Unf,2,484,TA,TA,Y,106,0,0,0,0,0,Gd,MnPrv,Shed,0,5,2010,WD,Normal,105900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.033746991,-1.514302499
355,50,60,8400,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,BrkFace,0,TA,TA,CBlock,TA,TA,No,LwQ,388,Unf,0,552,940,GasA,Ex,Y,SBrkr,1192,403,0,1595,0,0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1940,Unf,1,240,TA,TA,Y,0,0,108,0,0,0,Gd,MnPrv,Shed,0,6,2006,WD,Normal,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.033186099,0.151411083
356,20,105,11249,Pave,Grvl,IR2,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Gd,Gd,PConc,Gd,Gd,No,ALQ,334,BLQ,544,322,1200,GasA,Ex,Y,SBrkr,1200,0,0,1200,1,0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,1995,RFn,2,521,TA,TA,Y,0,26,0,0,0,0,Gd,MnPrv,Shed,0,8,2007,WD,Normal,177500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.046502606,-0.60053962
